year,sample_date,date,event_m,rank,mark,time_s,athlete,dob,country,position,age,venue,score,frac,frac_year,range,ratio
2011,1-Jan,6-Mar,Marathon,43,2:07:31,7651,Levi Omari MATEBO,3-Nov-89,KEN,1,21.35068493,Barcelona (ESP),1175,0.180555556,2011.180556,,
2011,1-Jan,10-Apr,Marathon,44,2:07:33,7653,Eshetu WENDIMU,3-Oct-86,ETH,3,24.53424658,Paris (FRA),1175,0.275,2011.275,,
2011,1-Jan,27-Feb,Marathon,45,2:07:35,7655,Hailu MEKONNEN,4-Apr-80,ETH,1,30.92054795,Tokyo (JPN),1174,0.155555556,2011.155556,,
2011,1-Jan,8-May,Marathon,46,2:07:36,7656,Kenneth Mburu MUNGARA,7-Sep-73,KEN,2,37.69041096,Praha (CZE),1174,0.352777778,2011.352778,,
2011,1-Jan,4-Dec,Marathon,46,2:07:36,7656,Josphat Muchiri NDAMBIRI,12-Feb-85,KEN,1,26.82465753,Fukuoka (JPN),1174,0.925,2011.925,,
2011,1-Jan,4-Sep,Marathon,48,2:07:38,7658,Abel KIRUI,6-Apr-82,KEN,1,29.43287671,"DS, Daegu (KOR)",1173,0.675,2011.675,,
2011,1-Jan,10-Apr,Marathon,49,2:07:41,7661,Alfred KERING,20-Nov-78,KEN,4,32.40821918,Paris (FRA),1172,0.275,2011.275,,
2011,1-Jan,10-Apr,Marathon,50,2:07:43,7663,Girma ASSEFA,20-Jun-86,ETH,5,24.82191781,Paris (FRA),1172,0.275,2011.275,,
2011,1-Jan,8-May,Marathon,51,2:07:47,7667,Samuel Kiplimo KOSGEI,20-Jan-86,KEN,3,25.31232877,Praha (CZE),1171,0.352777778,2011.352778,,
2011,1-Jan,17-Apr,Marathon,52,2:07:48,7668,Tsegaye KEBEDE,15-Jan-87,ETH,5,24.26849315,London (GBR),1170,0.294444444,2011.294444,,
2011,1-Jan,25-Sep,Marathon,53,2:07:55,7675,Stephen CHEMLANY,9-Aug-82,KEN,2,29.14794521,Berlin (GER),1168,0.733333333,2011.733333,,
2011,1-Jan,9-Oct,Marathon,54,2:07:59,7679,Bekana DABA,29-Jul-88,ETH,4,23.2109589,"Chicago, IL (USA)",1167,0.772222222,2011.772222,,
2011,1-Jan,27-Nov,Marathon,54,2:07:59,7679,Aadam Ismaeel KHAMIS,12-Feb-89,BRN,1,22.80273973,Valencia (ESP),1167,0.905555556,2011.905556,,
2011,1-Jan,6-Nov,Marathon,56,2:08:00,7680,Gebregziabher GEBREMARIAM,12-Oct-84,ETH,4,27.08493151,"New York, NY (USA)",1167,0.847222222,2011.847222,,
2011,1-Jan,27-Nov,Marathon,57,2:08:01,7681,Nicholas KEMBOI,25-Nov-83,QAT,2,28.02465753,Valencia (ESP),1166,0.905555556,2011.905556,,
2011,1-Jan,27-Nov,Marathon,57,2:08:01,7681,Francis Kipkoech BOWEN,12-Oct-73,KEN,3,38.15068493,Valencia (ESP),1166,0.905555556,2011.905556,,
2011,1-Jan,10-Apr,Marathon,59,2:08:02,7682,Stephen CHEBOGUT,9-Jan-85,KEN,6,26.26575342,Paris (FRA),1166,0.275,2011.275,,
2011,1-Jan,9-Oct,Marathon,60,2:08:04,7684,Ryan HALL,14-Oct-82,USA,5,29.00547945,"Chicago, IL (USA)",1165,0.772222222,2011.772222,,
2011,1-Jan,9-Oct,Marathon,60,2:08:04,7684,Charles Kiama MUNYEKI,2-Nov-88,KEN,5,22.94794521,Eindhoven (NED),1165,0.772222222,2011.772222,,
2011,1-Jan,9-Oct,Marathon,62,2:08:05,7685,Augustine RONO,1982,KEN,6,106.4191781,Eindhoven (NED),1165,0.772222222,2011.772222,,
2011,1-Jan,2-Jan,Marathon,63,2:08:07,7687,Robert Kipkorir KIPCHUMBA,24-Feb-84,KEN,1,26.8739726,Xiamen (CHN),1164,0.002777778,2011.002778,,
2011,1-Jan,10-Apr,Marathon,64,2:08:08,7688,Yusuf SONGOKA,5-Feb-79,KEN,1,32.19726027,Daegu (KOR),1164,0.275,2011.275,,
2011,1-Jan,13-Nov,Marathon,65,2:08:13,7693,Aziz Naji EL IDRISSI,8-Dec-86,MAR,1,24.94794521,Torino (ITA),1163,0.866666667,2011.866667,,
2011,1-Jan,21-Jan,Marathon,66,2:08:17,7697,Evans Kiprop CHERUIYOT,10-May-82,KEN,2,28.72054795,Dubai (UAE),1161,0.055555556,2011.055556,,
2011,1-Jan,27-Feb,Marathon,66,2:08:17,7697,Paul Kipkemboi BIWOTT,18-Apr-78,KEN,2,32.88493151,Tokyo (JPN),1161,0.155555556,2011.155556,,
2011,1-Jan,6-Mar,Marathon,66,2:08:17,7697,Hillary Kipchirchir KIMAIYO,30-Apr-81,KEN,1,29.86849315,Torreón (MEX),1161,0.180555556,2011.180556,,
2011,1-Jan,25-Sep,Marathon,66,2:08:17,7697,Sammy KIBET,2-Feb-82,KEN,1,29.6630137,Warszawa (POL),1161,0.733333333,2011.733333,,
2011,1-Jan,13-Nov,Marathon,70,2:08:21,7701,William Chebon CHEBOR,22-Dec-82,KEN,2,28.91232877,Torino (ITA),1160,0.866666667,2011.866667,,
2011,1-Jan,10-Apr,Marathon,71,2:08:22,7702,Henry Kemo SUGUT,4-May-85,KEN,7,25.95068493,Paris (FRA),1160,0.275,2011.275,,
2011,1-Jan,23-Oct,Marathon,72,2:08:25,7705,Daniel Kirwa TOO,21-Nov-76,KEN,1,34.94246575,Ljubljana (SLO),1159,0.811111111,2011.811111,,
2011,1-Jan,17-Apr,Marathon,73,2:08:26,7706,Jaouad GHARIB,22-May-72,MAR,6,38.92876712,London (GBR),1159,0.294444444,2011.294444,,
2011,1-Jan,6-Nov,Marathon,73,2:08:26,7706,Jaouad GHARIB,22-May-72,MAR,5,39.48493151,"New York, NY (USA)",1159,0.847222222,2011.847222,,
2011,1-Jan,17-Apr,Marathon,75,2:08:29,7709,John KIPROTICH,30-Mar-89,KEN,1,22.0630137,Wien (AUT),1158,0.294444444,2011.294444,,
2011,1-Jan,30-Oct,Marathon,76,2:08:31,7711,Siraj Amda GENA,12-Nov-84,ETH,8,26.98082192,Frankfurt (GER),1157,0.830555556,2011.830556,,
2011,1-Jan,31-Oct,Marathon,77,2:08:35,7715,Geoffrey GIKUNI,11-Mar-84,KEN,1,27.65753425,Dublin (IRL),1156,0.833333333,2011.833333,,
2011,1-Jan,27-Feb,Marathon,78,2:08:37,7717,Yuki KAWAUCHI,5-Mar-87,JPN,3,24,Tokyo (JPN),1155,0.155555556,2011.155556,,
2011,1-Jan,30-Oct,Marathon,79,2:08:38,7718,Duncan Cheruiyot KOECH,28-Dec-81,KEN,9,29.85753425,Frankfurt (GER),1155,0.830555556,2011.830556,,
2011,1-Jan,4-Dec,Marathon,79,2:08:38,7718,James Mwangi MACHARIA,23-Jun-84,KEN,2,27.46575342,Fukuoka (JPN),1155,0.925,2011.925,,
2011,1-Jan,27-Nov,Marathon,81,2:08:39,7719,Daniel Kiprop LIMO,10-Dec-83,KEN,2,27.98356164,La Rochelle (FRA),1155,0.905555556,2011.905556,,
2011,1-Jan,9-Oct,Marathon,82,2:08:40,7720,Deribe ROBI,26-Sep-90,ETH,7,21.04931507,Eindhoven (NED),1154,0.772222222,2011.772222,,
2011,1-Jan,17-Apr,Marathon,83,2:08:41,7721,Patrick Mutuku IVUTI,30-Jul-78,KEN,2,32.7369863,Wien (AUT),1154,0.294444444,2011.294444,,
2011,1-Jan,20-Mar,Marathon,84,2:08:45,7725,Dickson CHUMBA,27-Oct-86,KEN,1,24.4109589,Roma (ITA),1153,0.219444444,2011.219444,,
2011,1-Jan,10-Apr,Marathon,85,2:08:47,7727,Chele DECHASA,13-Jun-84,ETH,3,26.84109589,Rotterdam (NED),1152,0.275,2011.275,,
2011,1-Jan,27-Nov,Marathon,85,2:08:47,7727,Hassane AHOUCHAR,1975,MAR,4,106.5726027,Valencia (ESP),1152,0.905555556,2011.905556,,
2011,1-Jan,23-Oct,Marathon,87,2:08:50,7730,Joseph Kimeli LANGAT,8-Oct-86,KEN,2,25.05753425,Ljubljana (SLO),1151,0.811111111,2011.811111,,
2011,1-Jan,6-Nov,Marathon,87,2:08:50,7730,James Kipsang KWAMBAI,28-Feb-83,KEN,1,28.70684932,Seoul (KOR),1151,0.847222222,2011.847222,,
2011,1-Jan,10-Apr,Marathon,89,2:08:53,7733,Mushir Salim JAWHER,13-Jun-78,KEN,2,32.84657534,Daegu (KOR),1150,0.275,2011.275,,
2011,1-Jan,21-Jan,Marathon,90,2:08:54,7734,Eshetu WENDIMU,3-Oct-86,ETH,3,24.31780822,Dubai (UAE),1150,0.055555556,2011.055556,,
2011,1-Jan,13-Nov,Marathon,91,2:08:55,7735,Mergersa BACHA,18-Jan-85,ETH,3,26.83561644,Torino (ITA),1150,0.866666667,2011.866667,,
2011,1-Jan,2-Oct,Marathon,92,2:08:56,7736,Samson BARMAO,17-Apr-82,KEN,1,29.47945205,Köln (GER),1150,0.752777778,2011.752778,,
2011,1-Jan,30-Oct,Marathon,92,2:08:56,7736,Henry Kemo SUGUT,4-May-85,KEN,10,26.50684932,Frankfurt (GER),1150,0.830555556,2011.830556,,
2011,1-Jan,13-Nov,Marathon,92,2:08:56,7736,Peter Chesang KURUI,2-Jan-88,KEN,4,23.87945205,Torino (ITA),1150,0.866666667,2011.866667,,
2011,1-Jan,9-Oct,Marathon,95,2:08:57,7737,Edwin KUTTO,8-Jan-84,KEN,8,27.76986301,Eindhoven (NED),1149,0.772222222,2011.772222,,
2011,1-Jan,16-Oct,Marathon,96,2:09:00,7740,Francis KIPROP,25-Dec-84,KEN,1,26.82465753,Beijing (CHN),1148,0.791666667,2011.791667,,
2011,1-Jan,17-Apr,Marathon,97,2:09:02,7742,Tadesse Tolesa AREDO,7-Jan-88,ETH,1,23.29041096,Padova (ITA),1148,0.294444444,2011.294444,,
2011,1-Jan,27-Feb,Marathon,98,2:09:03,7743,Yoshinori ODA,5-Dec-80,JPN,4,30.24931507,Tokyo (JPN),1147,0.155555556,2011.155556,,
2011,1-Jan,21-Jan,Marathon,99,2:09:08,7748,Deressa CHIMSA,21-Nov-76,ETH,4,34.1890411,Dubai (UAE),1146,0.055555556,2011.055556,,
2011,1-Jan,10-Apr,Marathon,99,2:09:08,7748,Eliud KIPTANUI,6-Jun-89,KEN,4,21.85753425,Rotterdam (NED),1146,0.275,2011.275,,
2010,1-Jan,11-Apr,Marathon,1,2:04:48,7488,Patrick Makau MUSYOKI,2-Mar-85,KEN,1,25.1260274,Rotterdam (NED),1226,0.277777778,2010.277778,262,1.034989316
2010,1-Jan,11-Apr,Marathon,2,2:04:55,7495,Geoffrey MUTAI,7-Oct-81,KEN,2,28.52876712,Rotterdam (NED),1224,0.277777778,2010.277778,,
2010,1-Jan,31-Oct,Marathon,3,2:04:57,7497,Wilson Kipsang KIPROTICH,15-Mar-82,KEN,1,28.64931507,Frankfurt (GER),1223,0.833333333,2010.833333,,
2010,1-Jan,26-Sep,Marathon,4,2:05:08,7508,Patrick Makau MUSYOKI,2-Mar-85,KEN,1,25.58630137,Berlin (GER),1220,0.736111111,2010.736111,,
2010,1-Jan,26-Sep,Marathon,5,2:05:10,7510,Geoffrey MUTAI,7-Oct-81,KEN,2,28.9890411,Berlin (GER),1219,0.736111111,2010.736111,,
2010,1-Jan,11-Apr,Marathon,6,2:05:13,7513,Vincent KIPRUTO,13-Sep-87,KEN,3,22.59178082,Rotterdam (NED),1218,0.277777778,2010.277778,,
2010,1-Jan,25-Apr,Marathon,7,2:05:19,7519,Tsegaye KEBEDE,15-Jan-87,ETH,1,23.29041096,London (GBR),1216,0.316666667,2010.316667,,
2010,1-Jan,11-Apr,Marathon,8,2:05:23,7523,Feyisa LILESA,1-Feb-90,ETH,4,20.20273973,Rotterdam (NED),1215,0.277777778,2010.277778,,
2010,1-Jan,26-Sep,Marathon,9,2:05:25,7525,Bazu WORKU HAYLA,15-Sep-90,ETH,3,20.04383562,Berlin (GER),1215,0.736111111,2010.736111,,
2010,1-Jan,9-May,Marathon,10,2:05:39,7539,Eliud KIPTANUI,6-Jun-89,KEN,1,20.9369863,Praha (CZE),1210,0.355555556,2010.355556,,
2010,1-Jan,17-Oct,Marathon,11,2:05:44,7544,Getu FELEKE,28-Nov-86,ETH,1,23.90136986,Amsterdam (NED),1209,0.794444444,2010.794444,,
2010,1-Jan,22-Jan,Marathon,12,2:06:09,7569,Haile GEBRSELASSIE,18-Apr-73,ETH,1,36.7890411,Dubai (UAE),1201,0.058333333,2010.058333,,
2010,1-Jan,17-Oct,Marathon,13,2:06:12,7572,Wilson Kwambai CHEBET,12-Jul-85,KEN,2,25.28219178,Amsterdam (NED),1200,0.794444444,2010.794444,,
2010,1-Jan,25-Apr,Marathon,14,2:06:23,7583,Emmanuel MUTAI,12-Oct-84,KEN,2,25.55068493,London (GBR),1196,0.316666667,2010.316667,,
2010,1-Jan,10-Oct,Marathon,15,2:06:24,7584,Samuel Kamau WANJIRU,10-Nov-86,KEN,1,23.93150685,"Chicago, IL (USA)",1196,0.775,2010.775,,
2010,1-Jan,31-Oct,Marathon,16,2:06:31,7591,Tadesse TOLA,31-Oct-87,ETH,2,23.01643836,Frankfurt (GER),1194,0.833333333,2010.833333,,
2010,1-Jan,22-Jan,Marathon,17,2:06:33,7593,Chele DECHASA,13-Jun-84,ETH,2,25.62739726,Dubai (UAE),1193,0.058333333,2010.058333,,
2010,1-Jan,11-Apr,Marathon,18,2:06:41,7601,Tadesse TOLA,31-Oct-87,ETH,1,22.46027397,Paris (FRA),1191,0.277777778,2010.277778,,
2010,1-Jan,10-Oct,Marathon,19,2:06:43,7603,Tsegaye KEBEDE,15-Jan-87,ETH,2,23.75068493,"Chicago, IL (USA)",1190,0.775,2010.775,,
2010,1-Jan,22-Jan,Marathon,20,2:06:46,7606,Eshetu WENDIMU,3-Oct-86,ETH,3,23.32054795,Dubai (UAE),1189,0.058333333,2010.058333,,
2010,1-Jan,21-Mar,Marathon,21,2:06:49,7609,Sylvester Kimeli TEIMET,4-Jun-84,KEN,1,25.8109589,Seoul (KOR),1188,0.222222222,2010.222222,,
2010,1-Jan,25-Apr,Marathon,22,2:06:55,7615,Jaouad GHARIB,22-May-72,MAR,3,37.95068493,London (GBR),1187,0.316666667,2010.316667,,
2010,1-Jan,21-Mar,Marathon,23,2:06:59,7619,Gilbert Kipruto KIRWA,20-Dec-85,KEN,2,24.26575342,Seoul (KOR),1185,0.222222222,2010.222222,,
2010,1-Jan,11-Apr,Marathon,24,2:07:01,7621,Bernard Kiprop KIPYEGO,16-Jul-86,KEN,5,23.75342466,Rotterdam (NED),1185,0.277777778,2010.277778,,
2010,1-Jan,31-Oct,Marathon,25,2:07:04,7624,Elias KEMBOI,10-May-84,KEN,3,26.49315068,Frankfurt (GER),1184,0.833333333,2010.833333,,
2010,1-Jan,11-Apr,Marathon,26,2:07:11,7631,Alfred KERING,20-Nov-78,KEN,2,31.4109589,Paris (FRA),1182,0.277777778,2010.277778,,
2010,1-Jan,9-May,Marathon,26,2:07:11,7631,Yemane TSEGAY,8-Apr-85,ETH,2,25.10136986,Praha (CZE),1182,0.355555556,2010.355556,,
2010,1-Jan,31-Oct,Marathon,26,2:07:11,7631,Philip Sanga KIMUTAI,10-Sep-83,KEN,4,27.15890411,Frankfurt (GER),1182,0.833333333,2010.833333,,
2010,1-Jan,11-Apr,Marathon,29,2:07:13,7633,Wilson Kipsang KIPROTICH,15-Mar-82,KEN,3,28.09315068,Paris (FRA),1181,0.277777778,2010.277778,,
2010,1-Jan,9-May,Marathon,30,2:07:23,7643,Nicolas Kipruto KOECH,1982,KEN,3,105,Praha (CZE),1178,0.355555556,2010.355556,,
2010,1-Jan,17-Oct,Marathon,30,2:07:23,7643,Chele DECHASA,13-Jun-84,ETH,3,26.36164384,Amsterdam (NED),1178,0.794444444,2010.794444,,
2010,1-Jan,17-Oct,Marathon,32,2:07:29,7649,Abraham CHERKOS,23-Sep-89,ETH,4,21.07945205,Amsterdam (NED),1176,0.794444444,2010.794444,,
2010,1-Jan,7-Mar,Marathon,33,2:07:30,7650,Jackson Kobut KIPKOECH,12-Feb-88,KEN,1,22.07945205,Barcelona (ESP),1176,0.183333333,2010.183333,,
2010,1-Jan,25-Apr,Marathon,34,2:07:33,7653,Abderrahim BOURAMDANE,1-Jan-78,MAR,4,32.33424658,London (GBR),1175,0.316666667,2010.316667,,
2010,1-Jan,21-Mar,Marathon,35,2:07:35,7655,Paul Kiprop KIRUI,5-Feb-80,KEN,3,30.14246575,Seoul (KOR),1174,0.222222222,2010.222222,,
2010,1-Jan,7-Mar,Marathon,36,2:07:36,7656,Felix KENY,25-Dec-85,KEN,2,24.21369863,Barcelona (ESP),1174,0.183333333,2010.183333,,
2010,1-Jan,17-Jan,Marathon,37,2:07:37,7657,Teshome Etanat GELANA,31-Oct-83,ETH,1,26.23287671,"Houston, TX (USA)",1174,0.044444444,2010.044444,,
2010,1-Jan,17-Oct,Marathon,37,2:07:37,7657,Hailu MEKONNEN,4-Apr-80,ETH,5,30.55616438,Amsterdam (NED),1174,0.794444444,2010.794444,,
2010,1-Jan,10-Oct,Marathon,39,2:07:38,7658,Charles Waweru KAMATHI,18-May-78,KEN,1,32.41917808,Eindhoven (NED),1173,0.775,2010.775,,
2010,1-Jan,10-Oct,Marathon,39,2:07:38,7658,Nicholas Chelimo KIPKORIR,8-Jan-83,KEN,2,27.77260274,Eindhoven (NED),1173,0.775,2010.775,,
2010,1-Jan,10-Oct,Marathon,41,2:07:40,7660,Paul Kipkemboi BIWOTT,18-Apr-78,KEN,3,32.50136986,Eindhoven (NED),1173,0.775,2010.775,,
2010,1-Jan,26-Sep,Marathon,42,2:07:52,7672,Yemane TSEGAY,8-Apr-85,ETH,4,25.48493151,Berlin (GER),1169,0.736111111,2010.736111,,
2010,1-Jan,24-Oct,Marathon,43,2:07:54,7674,Benjamin KIPTOO,10-Jan-79,KEN,1,31.80821918,Chuncheon (KOR),1168,0.813888889,2010.813889,,
2010,1-Jan,17-Oct,Marathon,44,2:07:56,7676,Shadrack KIPLAGAT,9-Dec-77,KEN,6,32.87671233,Amsterdam (NED),1168,0.794444444,2010.794444,,
2010,1-Jan,26-Sep,Marathon,45,2:07:58,7678,Kenneth Mburu MUNGARA,7-Sep-73,KEN,1,37.07671233,Toronto (CAN),1167,0.736111111,2010.736111,,
2010,1-Jan,11-Apr,Marathon,46,2:08:01,7681,Benjamin KIPTOO,10-Jan-79,KEN,4,31.27123288,Paris (FRA),1166,0.277777778,2010.277778,,
2010,1-Jan,25-Apr,Marathon,47,2:08:04,7684,Abel KIRUI,6-Apr-82,KEN,5,28.07123288,London (GBR),1165,0.316666667,2010.316667,,
2010,1-Jan,9-May,Marathon,47,2:08:04,7684,Getu FELEKE,28-Nov-86,ETH,4,23.46027397,Praha (CZE),1165,0.355555556,2010.355556,,
2010,1-Jan,26-Sep,Marathon,49,2:08:05,7685,Eliud KIPTANUI,6-Jun-89,KEN,5,21.32054795,Berlin (GER),1165,0.736111111,2010.736111,,
2010,1-Jan,26-Sep,Marathon,50,2:08:10,7690,Jafred Chirchir KIPCHUMBA,8-Aug-83,KEN,2,27.15342466,Toronto (CAN),1164,0.736111111,2010.736111,,
2010,1-Jan,10-Oct,Marathon,50,2:08:10,7690,Feyisa LILESA,1-Feb-90,ETH,3,20.70136986,"Chicago, IL (USA)",1164,0.775,2010.775,,
2010,1-Jan,10-Oct,Marathon,52,2:08:13,7693,Yared DAGNAW SHAREW,1980,ERI,4,105.4273973,Eindhoven (NED),1163,0.775,2010.775,,
2010,1-Jan,7-Nov,Marathon,53,2:08:14,7694,Gebregziabher GEBREMARIAM,12-Oct-84,ETH,1,26.08767123,"New York, NY (USA)",1162,0.85,2010.85,,
2010,1-Jan,26-Sep,Marathon,54,2:08:15,7695,Daniel Kipkurgat RONO,13-Jul-78,KEN,3,32.22739726,Toronto (CAN),1162,0.736111111,2010.736111,,
2010,1-Jan,7-Nov,Marathon,54,2:08:15,7695,David Kemboi KIYENG,22-Apr-83,KEN,1,27.56438356,Seoul (KOR),1162,0.85,2010.85,,
2010,1-Jan,7-Nov,Marathon,56,2:08:17,7697,Mohamed EL HACHIMI,5-Sep-80,MAR,2,30.19178082,Seoul (KOR),1161,0.85,2010.85,,
2010,1-Jan,26-Sep,Marathon,57,2:08:22,7702,Nixon Machichim KIPKOECH,1983,KEN,4,105.3808219,Toronto (CAN),1160,0.736111111,2010.736111,,
2010,1-Jan,31-Oct,Marathon,58,2:08:24,7704,Daniel CHEPYEGUN,6-Jan-86,UGA,5,24.83287671,Frankfurt (GER),1159,0.833333333,2010.833333,,
2010,1-Jan,5-Dec,Marathon,58,2:08:24,7704,Jaouad GHARIB,22-May-72,MAR,1,38.56438356,Fukuoka (JPN),1159,0.927777778,2010.927778,,
2010,1-Jan,7-Nov,Marathon,60,2:08:25,7705,Wegayehu Girma TEFERA,28-Sep-88,ETH,3,22.12328767,Seoul (KOR),1159,0.85,2010.85,,
2010,1-Jan,17-Jan,Marathon,61,2:08:27,7707,Zembaba YIGEZE,26-Sep-83,ETH,2,26.32876712,"Houston, TX (USA)",1158,0.044444444,2010.044444,,
2010,1-Jan,11-Apr,Marathon,62,2:08:29,7709,Daniel KIPRUGUT,25-Apr-78,KEN,5,31.98356164,Paris (FRA),1158,0.277777778,2010.277778,,
2010,1-Jan,11-Apr,Marathon,63,2:08:32,7712,Mulugeta WAMI,17-Jul-82,ETH,6,27.75342466,Paris (FRA),1157,0.277777778,2010.277778,,
2010,1-Jan,2-May,Marathon,63,2:08:32,7712,Iaroslav MUȘINSCHI,8-Aug-76,MDA,1,33.75342466,Düsseldorf (GER),1157,0.336111111,2010.336111,,
2010,1-Jan,3-Oct,Marathon,65,2:08:33,7713,Gilbert CHEPKWONY,1985,KEN,1,105.3945205,Košice (SVK),1157,0.755555556,2010.755556,,
2010,1-Jan,7-Nov,Marathon,65,2:08:33,7713,Stephen MOKOKA,31-Jan-85,RSA,4,25.78356164,Seoul (KOR),1157,0.85,2010.85,,
2010,1-Jan,21-Mar,Marathon,67,2:08:39,7719,Siraj Amda GENA,12-Nov-84,ETH,1,25.36986301,Roma (ITA),1155,0.222222222,2010.222222,,
2010,1-Jan,18-Apr,Marathon,68,2:08:40,7720,Henry Kemo SUGUT,4-May-85,KEN,1,24.97260274,Wien (AUT),1154,0.297222222,2010.297222,,
2010,1-Jan,3-Oct,Marathon,69,2:08:41,7721,Solomon BUSHENDICH,10-Jan-84,KEN,2,26.74794521,Košice (SVK),1154,0.755555556,2010.755556,,
2010,1-Jan,3-Oct,Marathon,70,2:08:42,7722,Peter Kiplagat CHEBET,24-Jun-76,KEN,3,34.29863014,Košice (SVK),1154,0.755555556,2010.755556,,
2010,1-Jan,10-Oct,Marathon,71,2:08:44,7724,Wesley KORIR,15-Nov-82,KEN,4,27.92054795,"Chicago, IL (USA)",1153,0.775,2010.775,,
2010,1-Jan,7-Mar,Marathon,72,2:08:45,7725,Samuel WOLDEAMANUEL GEBREMICHAEL,14-Mar-81,ETH,3,29,Barcelona (ESP),1153,0.183333333,2010.183333,,
2010,1-Jan,11-Apr,Marathon,72,2:08:45,7725,Deressa CHIMSA,21-Nov-76,ETH,1,33.40821918,Daegu (KOR),1153,0.277777778,2010.277778,,
2010,1-Jan,17-Oct,Marathon,72,2:08:45,7725,Daniel KOSGEI,19-Jun-86,KEN,7,24.34520548,Amsterdam (NED),1153,0.794444444,2010.794444,,
2010,1-Jan,25-Apr,Marathon,75,2:08:46,7726,Marilson GOMES DOS SANTOS,6-Aug-77,BRA,6,32.73972603,London (GBR),1153,0.316666667,2010.316667,,
2010,1-Jan,2-Jan,Marathon,76,2:08:47,7727,Feyisa LILESA,1-Feb-90,ETH,1,19.93150685,Xiamen (CHN),1152,0.002777778,2010.002778,,
2010,1-Jan,11-Apr,Marathon,77,2:08:48,7728,Zembaba YIGEZE,26-Sep-83,ETH,7,26.55890411,Paris (FRA),1152,0.277777778,2010.277778,,
2010,1-Jan,26-Sep,Marathon,78,2:08:50,7730,Bernard Kiprop KIPYEGO,16-Jul-86,KEN,6,24.21369863,Berlin (GER),1151,0.736111111,2010.736111,,
2010,1-Jan,11-Apr,Marathon,79,2:08:53,7733,Francis KIPROP,25-Dec-84,KEN,6,25.30958904,Rotterdam (NED),1150,0.277777778,2010.277778,,
2010,1-Jan,24-Oct,Marathon,79,2:08:53,7733,Benson Kipchumba BARUS,4-Jul-80,KEN,2,30.3260274,Chuncheon (KOR),1150,0.813888889,2010.813889,,
2010,1-Jan,24-Oct,Marathon,81,2:08:54,7734,David KIPSEREM,22-Mar-83,KEN,3,27.6109589,Chuncheon (KOR),1150,0.813888889,2010.813889,,
2010,1-Jan,2-May,Marathon,82,2:08:55,7735,Yusuf SONGOKA,5-Feb-79,KEN,1,31.25753425,Hannover (GER),1150,0.336111111,2010.336111,,
2010,1-Jan,26-Sep,Marathon,82,2:08:55,7735,Gashaw MELESE ASFAW,26-Sep-78,ETH,5,32.02191781,Toronto (CAN),1150,0.736111111,2010.736111,,
2010,1-Jan,17-Jan,Marathon,84,2:08:58,7738,Jason MBOTE,5-Jan-77,KEN,3,33.05479452,"Houston, TX (USA)",1149,0.044444444,2010.044444,,
2010,1-Jan,25-Oct,Marathon,84,2:08:58,7738,Moses Kibet KANGOGO,10-Nov-79,KEN,1,30.97808219,Dublin (IRL),1149,0.816666667,2010.816667,,
2010,1-Jan,17-Oct,Marathon,86,2:08:59,7739,Jackson Kobut KIPKOECH,12-Feb-88,KEN,8,22.69315068,Amsterdam (NED),1149,0.794444444,2010.794444,,
2010,1-Jan,21-Mar,Marathon,87,2:09:00,7740,David Kemboi KIYENG,22-Apr-83,KEN,4,26.93150685,Seoul (KOR),1148,0.222222222,2010.222222,,
2010,1-Jan,21-Mar,Marathon,87,2:09:00,7740,Benson Kipchumba BARUS,4-Jul-80,KEN,2,29.73150685,Roma (ITA),1148,0.222222222,2010.222222,,
2010,1-Jan,11-Apr,Marathon,89,2:09:01,7741,Hailu MEKONNEN,4-Apr-80,ETH,8,30.03835616,Paris (FRA),1148,0.277777778,2010.277778,,
2010,1-Jan,22-Jan,Marathon,90,2:09:03,7743,Guta ABIYOTE,10-Oct-85,ETH,4,24.30136986,Dubai (UAE),1147,0.058333333,2010.058333,,
2010,1-Jan,24-Oct,Marathon,90,2:09:03,7743,Shume GERBABA,19-Nov-82,ETH,1,27.94794521,Casablanca (MAR),1147,0.813888889,2010.813889,,
2010,1-Jan,31-Oct,Marathon,90,2:09:03,7743,Terefe Zewdie MEREGA,23-Oct-82,ETH,6,28.04109589,Frankfurt (GER),1147,0.833333333,2010.833333,,
2010,1-Jan,7-Nov,Marathon,93,2:09:04,7744,Jason MBOTE,5-Jan-77,KEN,5,33.86027397,Seoul (KOR),1147,0.85,2010.85,,
2010,1-Jan,21-Mar,Marathon,94,2:09:08,7748,Nixon Machichim KIPKOECH,1983,KEN,3,104.8630137,Roma (ITA),1146,0.222222222,2010.222222,,
2010,1-Jan,10-Oct,Marathon,94,2:09:08,7748,Vincent KIPRUTO,13-Sep-87,KEN,5,23.09041096,"Chicago, IL (USA)",1146,0.775,2010.775,,
2010,1-Jan,17-Jan,Marathon,96,2:09:09,7749,Hussen Adilo ROBA,18-May-82,ETH,4,27.68767123,"Houston, TX (USA)",1146,0.044444444,2010.044444,,
2010,1-Jan,7-Mar,Marathon,96,2:09:09,7749,Silas TOEK,1985,KEN,4,104.8191781,Barcelona (ESP),1146,0.183333333,2010.183333,,
2010,1-Jan,9-May,Marathon,96,2:09:09,7749,Wilson KIPROP,14-Apr-87,KEN,5,23.08493151,Praha (CZE),1146,0.355555556,2010.355556,,
