year,sample_date,date,event_m,rank,mark,time,athlete,dob,country,position,age,venue,score,frac,frac_year
2019,1-Jan,20-Oct-19,Marathon,100,2:24:42,8682,Worknesh ALEMU,19-Mar-90,ETH,6,,Amsterdam (NED),1167,0.802777778,2019.802778
2018,1-Jan,16-Sep-18,Marathon,1,2:18:11,8291,Gladys CHERONO,12-May-83,KEN,1,,Berlin (GER),1230,0.708333333,2018.708333
2018,1-Jan,22-Apr-18,Marathon,2,2:18:31,8311,Vivian Jepkemei CHERUIYOT,11-Sep-83,KEN,1,,London (GBR),1227,0.308333333,2018.308333
2018,1-Jan,16-Sep-18,Marathon,3,2:18:34,8314,Ruti AGA,16-Jan-94,ETH,2,,Berlin (GER),1226,0.708333333,2018.708333
2018,1-Jan,7-Oct-18,Marathon,4,2:18:35,8315,Brigid KOSGEI,20-Feb-94,KEN,1,,"Chicago, IL (USA)",1226,0.766666667,2018.766667
2018,1-Jan,11-Nov-18,Marathon,4,2:18:35,8315,Ruth CHEPNGETICH,8-Aug-94,KEN,1,,Istanbul (TUR),1226,0.861111111,2018.861111
2018,1-Jan,16-Sep-18,Marathon,6,2:18:55,8335,Tirunesh DIBABA,1-Jun-85,ETH,3,,Berlin (GER),1223,0.708333333,2018.708333
2018,1-Jan,26-Jan-18,Marathon,7,2:19:17,8357,Roza DEREJE,9-May-97,ETH,1,,Dubai (UAE),1219,0.069444444,2018.069444
2018,1-Jan,26-Jan-18,Marathon,8,2:19:30,8370,Boru Feyse TADESE,19-Nov-88,ETH,2,,Dubai (UAE),1217,0.069444444,2018.069444
2018,1-Jan,26-Jan-18,Marathon,9,2:19:36,8376,Yebrgual MELESE,18-Apr-90,ETH,3,,Dubai (UAE),1216,0.069444444,2018.069444
2018,1-Jan,25-Feb-18,Marathon,10,2:19:51,8391,Birhane DIBABA,11-Sep-93,ETH,1,,Tokyo (JPN),1214,0.15,2018.15
2018,1-Jan,26-Jan-18,Marathon,11,2:19:53,8393,Worknesh DEGEFA,28-Oct-90,ETH,4,,Dubai (UAE),1213,0.069444444,2018.069444
2018,1-Jan,26-Jan-18,Marathon,12,2:20:13,8413,Haftamnesh TESFAYE,28-Apr-94,ETH,5,,Dubai (UAE),1210,0.069444444,2018.069444
2018,1-Jan,22-Apr-18,Marathon,12,2:20:13,8413,Brigid KOSGEI,20-Feb-94,KEN,2,,London (GBR),1210,0.308333333,2018.308333
2018,1-Jan,28-Oct-18,Marathon,14,2:20:36,8436,Meskerem ASSEFA,3-Oct-91,ETH,1,,Frankfurt (GER),1206,0.825,2018.825
2018,1-Jan,18-Nov-18,Marathon,14,2:20:36,8436,Yebrgual MELESE,18-Apr-90,ETH,1,,Shanghai (CHN),1206,0.880555556,2018.880556
2018,1-Jan,26-Jan-18,Marathon,16,2:20:45,8445,Gelete BURKA,23-Jan-86,ETH,6,,Dubai (UAE),1205,0.069444444,2018.069444
2018,1-Jan,28-Oct-18,Marathon,17,2:20:47,8447,Haftamnesh TESFAYE,28-Apr-94,ETH,2,,Frankfurt (GER),1205,0.825,2018.825
2018,1-Jan,2-Dec-18,Marathon,18,2:21:14,8474,Ashete BEKERE,17-Apr-88,ETH,1,,Valencia (ESP),1200,0.919444444,2018.919444
2018,1-Jan,16-Sep-18,Marathon,19,2:21:18,8478,Edna Ngeringwony KIPLAGAT,15-Nov-79,KEN,4,,Berlin (GER),1200,0.708333333,2018.708333
2018,1-Jan,7-Oct-18,Marathon,19,2:21:18,8478,Roza DEREJE,9-May-97,ETH,2,,"Chicago, IL (USA)",1200,0.766666667,2018.766667
2018,1-Jan,25-Feb-18,Marathon,21,2:21:19,8479,Ruti AGA,16-Jan-94,ETH,2,,Tokyo (JPN),1200,0.15,2018.15
2018,1-Jan,28-Oct-18,Marathon,22,2:21:32,8492,Bedatu HIRPA,28-Apr-99,ETH,3,,Frankfurt (GER),1197,0.825,2018.825
2018,1-Jan,16-Sep-18,Marathon,23,2:21:38,8498,Valary JEMELI,8-Jun-91,KEN,1,,Beijing (CHN),1196,0.708333333,2018.708333
2018,1-Jan,22-Apr-18,Marathon,24,2:21:40,8500,Tadelech BEKELE,11-Apr-91,ETH,3,,London (GBR),1196,0.308333333,2018.308333
2018,1-Jan,25-Feb-18,Marathon,25,2:21:42,8502,Amy CRAGG,21-Jan-84,USA,3,,Tokyo (JPN),1196,0.15,2018.15
2018,1-Jan,26-Jan-18,Marathon,26,2:21:45,8505,Dera DIDA,26-Oct-96,ETH,7,,Dubai (UAE),1195,0.069444444,2018.069444
2018,1-Jan,11-Mar-18,Marathon,26,2:21:45,8505,Meskerem ASSEFA,3-Oct-91,ETH,1,,Nagoya (JPN),1195,0.194444444,2018.194444
2018,1-Jan,18-Nov-18,Marathon,28,2:21:51,8511,Azmera ABREHA,31-Jan-98,ETH,2,,Shanghai (CHN),1194,0.880555556,2018.880556
2018,1-Jan,28-Oct-18,Marathon,29,2:21:53,8513,Belaynesh OLJIRA,26-Jun-90,ETH,4,,Frankfurt (GER),1194,0.825,2018.825
2018,1-Jan,25-Feb-18,Marathon,30,2:22:07,8527,Shure DEMISE,21-Jan-96,ETH,4,,Tokyo (JPN),1192,0.15,2018.15
2018,1-Jan,2-Dec-18,Marathon,31,2:22:11,8531,Lydia CHEROMEI,11-May-77,KEN,2,,Valencia (ESP),1191,0.919444444,2018.919444
2018,1-Jan,7-Oct-18,Marathon,32,2:22:15,8535,Shure DEMISE,21-Jan-96,ETH,3,,"Chicago, IL (USA)",1191,0.766666667,2018.766667
2018,1-Jan,27-May-18,Marathon,33,2:22:17,8537,Gelete BURKA,23-Jan-86,ETH,1,,Ottawa (CAN),1190,0.405555556,2018.405556
2018,1-Jan,16-Sep-18,Marathon,34,2:22:23,8543,Mizuki MATSUDA,31-May-95,JPN,5,,Berlin (GER),1189,0.708333333,2018.708333
2018,1-Jan,21-Oct-18,Marathon,35,2:22:29,8549,Mimi BELETE,9-Jun-88,BRN,1,,Toronto (CAN),1188,0.805555556,2018.805556
2018,1-Jan,21-Oct-18,Marathon,36,2:22:35,8555,Marta MEGRA,30-Dec-90,ETH,2,,Toronto (CAN),1187,0.805555556,2018.805556
2018,1-Jan,28-Oct-18,Marathon,37,2:22:39,8559,Dera DIDA,26-Oct-96,ETH,5,,Frankfurt (GER),1187,0.825,2018.825
2018,1-Jan,28-Jan-18,Marathon,38,2:22:44,8564,Mizuki MATSUDA,31-May-95,JPN,1,,Osaka (JPN),1186,0.075,2018.075
2018,1-Jan,28-Oct-18,Marathon,39,2:22:45,8565,Sentayehu LEWETEGN,9-May-96,ETH,6,,Frankfurt (GER),1186,0.825,2018.825
2018,1-Jan,28-Oct-18,Marathon,40,2:22:46,8566,Nancy Jepkosgei KIPROP,7-Jul-79,KEN,7,,Frankfurt (GER),1186,0.825,2018.825
2018,1-Jan,11-Mar-18,Marathon,41,2:22:48,8568,Valary JEMELI,8-Jun-91,KEN,2,,Nagoya (JPN),1185,0.194444444,2018.194444
2018,1-Jan,16-Sep-18,Marathon,41,2:22:48,8568,Helen BEKELE,21-Nov-94,ETH,6,,Berlin (GER),1185,0.708333333,2018.708333
2018,1-Jan,4-Nov-18,Marathon,41,2:22:48,8568,Mary Jepkosgei KEITANY,18-Jan-82,KEN,1,,"New York, NY (USA)",1185,0.841666667,2018.841667
2018,1-Jan,8-Apr-18,Marathon,44,2:22:56,8576,Betsy SAINA,30-Jun-88,KEN,1,,Paris (FRA),1184,0.269444444,2018.269444
2018,1-Jan,28-Oct-18,Marathon,45,2:22:58,8578,Visiline JEPKESHO,30-Dec-89,KEN,1,,Ljubljana (SLO),1184,0.825,2018.825
2018,1-Jan,8-Apr-18,Marathon,46,2:22:59,8579,Ruth CHEPNGETICH,8-Aug-94,KEN,2,,Paris (FRA),1183,0.269444444,2018.269444
2018,1-Jan,8-Apr-18,Marathon,47,2:23:06,8586,Gulume CHALA,11-Sep-92,ETH,3,,Paris (FRA),1182,0.269444444,2018.269444
2018,1-Jan,11-Mar-18,Marathon,48,2:23:07,8587,Hanami SEKINE,26-Feb-96,JPN,3,,Nagoya (JPN),1182,0.194444444,2018.194444
2018,1-Jan,21-Oct-18,Marathon,49,2:23:14,8594,Tadelech BEKELE,11-Apr-91,ETH,1,,Amsterdam (NED),1181,0.805555556,2018.805556
2018,1-Jan,28-Oct-18,Marathon,50,2:23:15,8595,Selly Chepyego KAPTICH,3-Oct-85,KEN,2,,Ljubljana (SLO),1181,0.825,2018.825
2018,1-Jan,8-Apr-18,Marathon,51,2:23:27,8607,Ashete BEKERE,17-Apr-88,ETH,4,,Paris (FRA),1179,0.269444444,2018.269444
2018,1-Jan,21-Oct-18,Marathon,52,2:23:28,8608,Shasho INSERMU,16-Sep-93,ETH,2,,Amsterdam (NED),1179,0.805555556,2018.805556
2018,1-Jan,21-Oct-18,Marathon,53,2:23:29,8609,Ruth CHEBITOK,26-Dec-90,KEN,3,,Toronto (CAN),1179,0.805555556,2018.805556
2018,1-Jan,21-Oct-18,Marathon,54,2:23:31,8611,Azmera GEBRU,31-Oct-95,ETH,3,,Amsterdam (NED),1178,0.805555556,2018.805556
2018,1-Jan,28-Oct-18,Marathon,55,2:23:34,8614,Dibabe KUMA,14-Sep-96,ETH,3,,Ljubljana (SLO),1178,0.825,2018.825
2018,1-Jan,2-Dec-18,Marathon,56,2:23:37,8617,Tinbit GIDEY,17-Sep-89,ETH,3,,Valencia (ESP),1177,0.919444444,2018.919444
2018,1-Jan,21-Oct-18,Marathon,57,2:23:39,8619,Desi Jisa MOKONIN,12-Jul-97,BRN,4,,Amsterdam (NED),1177,0.805555556,2018.805556
2018,1-Jan,18-Nov-18,Marathon,58,2:23:40,8620,Betty Wilson LEMPUS,9-Jul-91,KEN,3,,Shanghai (CHN),1177,0.880555556,2018.880556
2018,1-Jan,8-Apr-18,Marathon,59,2:23:43,8623,Stellah Jepngetich BARSOSIO,12-Mar-93,KEN,5,,Paris (FRA),1176,0.269444444,2018.269444
2018,1-Jan,8-Apr-18,Marathon,60,2:23:46,8626,Rahma TUSA,14-Sep-93,ETH,1,,Roma (ITA),1176,0.269444444,2018.269444
2018,1-Jan,21-Oct-18,Marathon,60,2:23:46,8626,Linet Chepkwemoi MASAI,5-Dec-89,KEN,5,,Amsterdam (NED),1176,0.805555556,2018.805556
2018,1-Jan,8-Apr-18,Marathon,62,2:23:47,8627,Visiline JEPKESHO,30-Dec-89,KEN,1,,Rotterdam (NED),1176,0.269444444,2018.269444
2018,1-Jan,28-Jan-18,Marathon,63,2:23:48,8628,Honami MAEDA,17-Jul-96,JPN,2,,Osaka (JPN),1176,0.075,2018.075
2018,1-Jan,18-Nov-18,Marathon,64,2:23:54,8634,Afera GODFAY,25-Sep-91,ETH,4,,Shanghai (CHN),1175,0.880555556,2018.880556
2018,1-Jan,26-Jan-18,Marathon,65,2:24:05,8645,Desi Jisa MOKONIN,12-Jul-97,BRN,8,,Dubai (UAE),1173,0.069444444,2018.069444
2018,1-Jan,18-Mar-18,Marathon,66,2:24:08,8648,Hirut TIBEBU,13-Dec-94,ETH,1,,Seoul (KOR),1172,0.213888889,2018.213889
2018,1-Jan,8-Apr-18,Marathon,66,2:24:08,8648,Marta MEGRA,30-Dec-90,ETH,6,,Paris (FRA),1172,0.269444444,2018.269444
2018,1-Jan,22-Apr-18,Marathon,68,2:24:10,8650,Gladys CHERONO,12-May-83,KEN,4,,London (GBR),1172,0.308333333,2018.308333
2018,1-Jan,26-Jan-18,Marathon,69,2:24:11,8651,Senbere TEFERI,3-May-95,ETH,9,,Dubai (UAE),1172,0.069444444,2018.069444
2018,1-Jan,25-Nov-18,Marathon,70,2:24:17,8657,Lonah Chemtai SALPETER,12-Dec-88,ISR,1,,Firenze (ITA),1171,0.9,2018.9
2018,1-Jan,22-Apr-18,Marathon,71,2:24:18,8658,Nancy Jepkosgei KIPROP,7-Jul-79,KEN,1,,Wien (AUT),1171,0.308333333,2018.308333
2018,1-Jan,6-May-18,Marathon,72,2:24:19,8659,Bornes CHEPKIRUI,23-Nov-86,KEN,1,,Praha (CZE),1171,0.347222222,2018.347222
2018,1-Jan,22-Apr-18,Marathon,73,2:24:27,8667,Mary Jepkosgei KEITANY,18-Jan-82,KEN,5,,London (GBR),1169,0.308333333,2018.308333
2018,1-Jan,16-Jun-18,Marathon,74,2:24:29,8669,Kellyn TAYLOR,22-Jul-86,USA,1,,"Duluth, MN (USA)",1169,0.458333333,2018.458333
2018,1-Jan,18-Mar-18,Marathon,75,2:24:30,8670,Margaret AGAI,10-Jun-88,KEN,2,,Seoul (KOR),1169,0.213888889,2018.213889
2018,1-Jan,18-Mar-18,Marathon,76,2:24:31,8671,Monica JEPKOECH,1-Jan-83,KEN,3,,Seoul (KOR),1169,0.213888889,2018.213889
2018,1-Jan,28-Oct-18,Marathon,77,2:24:35,8675,Betsy SAINA,30-Jun-88,KEN,8,,Frankfurt (GER),1168,0.825,2018.825
2018,1-Jan,2-Dec-18,Marathon,77,2:24:35,8675,Aberu Mekuria ZENNEBE,24-Dec-83,ETH,4,,Valencia (ESP),1168,0.919444444,2018.919444
2018,1-Jan,21-Oct-18,Marathon,79,2:24:38,8678,Jackline CHEPNGENO,16-Jan-93,KEN,6,,Amsterdam (NED),1168,0.805555556,2018.805556
2018,1-Jan,5-May-18,Marathon,80,2:24:47,8687,Letebrhan Haylay GEBRESLASEA,29-Nov-90,ETH,1,,Dongying (CHN),1166,0.344444444,2018.344444
2018,1-Jan,1-Jul-18,Marathon,81,2:24:49,8689,Ruth CHEBITOK,26-Dec-90,KEN,1,,Gold Coast (AUS),1166,0.5,2018.5
2018,1-Jan,14-Jan-18,Marathon,82,2:24:51,8691,Bruktayit ESHETU,29-Sep-90,ETH,1,,"Houston, TX (USA)",1166,0.036111111,2018.036111
2018,1-Jan,29-Apr-18,Marathon,82,2:24:51,8691,Shitaye ESHETE,21-May-90,BRN,1,,Hamburg (GER),1166,0.327777778,2018.327778
2018,1-Jan,14-Jan-18,Marathon,84,2:24:57,8697,Belaynesh OLJIRA,26-Jun-90,ETH,2,,"Houston, TX (USA)",1165,0.036111111,2018.036111
2018,1-Jan,28-Oct-18,Marathon,85,2:25:00,8700,Stellah Jepngetich BARSOSIO,12-Mar-93,KEN,9,,Frankfurt (GER),1164,0.825,2018.825
2018,1-Jan,18-Mar-18,Marathon,86,2:25:01,8701,Mulu SEBOKA,25-Sep-84,ETH,4,,Seoul (KOR),1164,0.213888889,2018.213889
2018,1-Jan,8-Apr-18,Marathon,87,2:25:02,8702,Abebech AFEWORK,11-Dec-90,ETH,7,,Paris (FRA),1164,0.269444444,2018.269444
2018,1-Jan,28-Oct-18,Marathon,87,2:25:02,8702,Sharon Jemutai CHEROP,16-Mar-84,KEN,4,,Ljubljana (SLO),1164,0.825,2018.825
2018,1-Jan,11-Nov-18,Marathon,89,2:25:04,8704,Margaret AGAI,10-Jun-88,KEN,2,,Istanbul (TUR),1164,0.861111111,2018.861111
2018,1-Jan,4-Nov-18,Marathon,90,2:25:10,8710,Hirut TIBEBU,13-Dec-94,ETH,1,,Hangzhou (CHN),1163,0.841666667,2018.841667
2018,1-Jan,6-May-18,Marathon,91,2:25:13,8713,Belaynesh OLJIRA,26-Jun-90,ETH,2,,Praha (CZE),1162,0.347222222,2018.347222
2018,1-Jan,28-Oct-18,Marathon,92,2:25:17,8717,Abebech AFEWORK,11-Dec-90,ETH,10,,Frankfurt (GER),1162,0.825,2018.825
2018,1-Jan,14-Oct-18,Marathon,93,2:25:19,8719,Sinead DIVER,17-Feb-77,AUS,1,,Melbourne (AUS),1161,0.786111111,2018.786111
2018,1-Jan,16-Sep-18,Marathon,94,2:25:23,8723,Honami MAEDA,17-Jul-96,JPN,7,,Berlin (GER),1161,0.708333333,2018.708333
2018,1-Jan,28-Oct-18,Marathon,95,2:25:24,8724,Mare DIBABA,20-Oct-89,ETH,11,,Frankfurt (GER),1160,0.825,2018.825
2018,1-Jan,2-Dec-18,Marathon,95,2:25:24,8724,Dulce FÉLIX,23-Oct-82,POR,5,,Valencia (ESP),1160,0.919444444,2018.919444
2018,1-Jan,29-Apr-18,Marathon,97,2:25:25,8725,Volha MAZURONAK,14-Apr-89,BLR,1,,Düsseldorf (GER),1160,0.327777778,2018.327778
2018,1-Jan,16-Sep-18,Marathon,98,2:25:27,8727,Salomé ROCHA,25-Apr-90,POR,8,,Berlin (GER),1160,0.708333333,2018.708333
2018,1-Jan,29-Apr-18,Marathon,99,2:25:28,8728,Birke DEBELE,12-Sep-95,ETH,2,,Hamburg (GER),1160,0.327777778,2018.327778
2018,1-Jan,25-Feb-18,Marathon,100,2:25:35,8735,Kaoutar BOULAID,10-Oct-89,MAR,1,,Sevilla (ESP),1159,0.15,2018.15
2017,1-Jan,23-Apr-17,Marathon,1,2:17:01,8221,Mary Jepkosgei KEITANY,18-Jan-82,KEN,1,,London (GBR),1241,0.311111111,2017.311111
2017,1-Jan,23-Apr-17,Marathon,2,2:17:56,8276,Tirunesh DIBABA,1-Jun-85,ETH,2,,London (GBR),1232,0.311111111,2017.311111
2017,1-Jan,8-Oct-17,Marathon,3,2:18:31,8311,Tirunesh DIBABA,1-Jun-85,ETH,1,,"Chicago, IL (USA)",1227,0.769444444,2017.769444
2017,1-Jan,26-Feb-17,Marathon,4,2:19:47,8387,Sarah CHEPCHIRCHIR,27-Jul-84,KEN,1,,Tokyo (JPN),1214,0.152777778,2017.152778
2017,1-Jan,8-Oct-17,Marathon,5,2:20:22,8422,Brigid KOSGEI,20-Feb-94,KEN,2,,"Chicago, IL (USA)",1209,0.769444444,2017.769444
2017,1-Jan,24-Sep-17,Marathon,6,2:20:23,8423,Gladys CHERONO,12-May-83,KEN,1,,Berlin (GER),1209,0.730555556,2017.730556
2017,1-Jan,24-Sep-17,Marathon,7,2:20:41,8441,Ruti AGA,16-Jan-94,ETH,2,,Berlin (GER),1206,0.730555556,2017.730556
2017,1-Jan,24-Sep-17,Marathon,8,2:20:53,8453,Valary JEMELI,8-Jun-91,KEN,3,,Berlin (GER),1204,0.730555556,2017.730556
2017,1-Jan,9-Apr-17,Marathon,9,2:20:55,8455,Purity Cherotich RIONORIPO,10-Jun-93,KEN,1,,Paris (FRA),1203,0.272222222,2017.272222
2017,1-Jan,8-Oct-17,Marathon,10,2:20:57,8457,Jordan HASAY,21-Sep-91,USA,3,,"Chicago, IL (USA)",1203,0.769444444,2017.769444
2017,1-Jan,9-Apr-17,Marathon,11,2:20:59,8459,Agnes Jeruto BARSOSIO,5-Aug-82,KEN,2,,Paris (FRA),1203,0.272222222,2017.272222
2017,1-Jan,12-Mar-17,Marathon,12,2:21:17,8477,Eunice Jepkirui KIRWA,20-May-84,BRN,1,,Nagoya (JPN),1200,0.197222222,2017.197222
2017,1-Jan,26-Feb-17,Marathon,13,2:21:19,8479,Birhane DIBABA,11-Sep-93,ETH,2,,Tokyo (JPN),1200,0.152777778,2017.152778
2017,1-Jan,9-Apr-17,Marathon,14,2:21:22,8482,Philomena CHEYECH,5-Jul-82,KEN,3,,Paris (FRA),1199,0.272222222,2017.272222
2017,1-Jan,12-Mar-17,Marathon,15,2:21:36,8496,Yuka ANDO,16-Mar-94,JPN,2,,Nagoya (JPN),1197,0.197222222,2017.197222
2017,1-Jan,9-Apr-17,Marathon,16,2:21:37,8497,Visiline JEPKESHO,30-Dec-89,KEN,4,,Paris (FRA),1197,0.272222222,2017.272222
2017,1-Jan,15-Oct-17,Marathon,17,2:21:54,8514,Tadelech BEKELE,11-Apr-91,ETH,1,,Amsterdam (NED),1194,0.788888889,2017.788889
2017,1-Jan,7-May-17,Marathon,18,2:21:57,8517,Valary JEMELI,8-Jun-91,KEN,1,,Praha (CZE),1193,0.35,2017.35
2017,1-Jan,7-May-17,Marathon,19,2:22:15,8535,Amane Beriso SHANKULE,13-Oct-91,ETH,2,,Praha (CZE),1191,0.35,2017.35
2017,1-Jan,7-May-17,Marathon,20,2:22:23,8543,Tadelech BEKELE,11-Apr-91,ETH,3,,Praha (CZE),1189,0.35,2017.35
2017,1-Jan,20-Jan-17,Marathon,21,2:22:36,8556,Worknesh DEGEFA,28-Oct-90,ETH,1,,Dubai (UAE),1187,0.052777778,2017.052778
2017,1-Jan,12-Nov-17,Marathon,21,2:22:36,8556,Ruth CHEPNGETICH,8-Aug-94,KEN,1,,Istanbul (TUR),1187,0.863888889,2017.863889
2017,1-Jan,12-Nov-17,Marathon,23,2:22:40,8560,Visiline JEPKESHO,30-Dec-89,KEN,2,,Istanbul (TUR),1187,0.863888889,2017.863889
2017,1-Jan,12-Nov-17,Marathon,24,2:22:43,8563,Roza DEREJE,9-May-97,ETH,1,,Shanghai (CHN),1186,0.863888889,2017.863889
2017,1-Jan,9-Apr-17,Marathon,25,2:22:51,8571,Yebrgual MELESE,18-Apr-90,ETH,5,,Paris (FRA),1185,0.272222222,2017.272222
2017,1-Jan,24-Sep-17,Marathon,25,2:22:51,8571,Helen BEKELE,21-Nov-94,ETH,4,,Berlin (GER),1185,0.730555556,2017.730556
2017,1-Jan,20-Jan-17,Marathon,27,2:22:57,8577,Shure DEMISE,21-Jan-96,ETH,2,,Dubai (UAE),1184,0.052777778,2017.052778
2017,1-Jan,23-Apr-17,Marathon,28,2:23:08,8588,Asselefech MEDESSA MERGIA,23-Jan-85,ETH,3,,London (GBR),1182,0.311111111,2017.311111
2017,1-Jan,26-Feb-17,Marathon,29,2:23:09,8589,Amane GOBENA,11-Sep-86,ETH,3,,Tokyo (JPN),1182,0.152777778,2017.152778
2017,1-Jan,20-Jan-17,Marathon,30,2:23:13,8593,Yebrgual MELESE,18-Apr-90,ETH,3,,Dubai (UAE),1181,0.052777778,2017.052778
2017,1-Jan,12-Nov-17,Marathon,31,2:23:31,8611,Lydia CHEROMEI,11-May-77,KEN,2,,Shanghai (CHN),1178,0.863888889,2017.863889
2017,1-Jan,29-Oct-17,Marathon,32,2:23:35,8615,Vivian Jepkemei CHERUIYOT,11-Sep-83,KEN,1,,Frankfurt (GER),1178,0.827777778,2017.827778
2017,1-Jan,12-Nov-17,Marathon,32,2:23:35,8615,Hirut TIBEBU,13-Dec-94,ETH,3,,Shanghai (CHN),1178,0.863888889,2017.863889
2017,1-Jan,12-Mar-17,Marathon,34,2:23:47,8627,Mao KIYOTA,12-Sep-93,JPN,3,,Nagoya (JPN),1176,0.197222222,2017.197222
2017,1-Jan,23-Apr-17,Marathon,35,2:23:50,8630,Vivian Jepkemei CHERUIYOT,11-Sep-83,KEN,4,,London (GBR),1175,0.311111111,2017.311111
2017,1-Jan,12-Nov-17,Marathon,36,2:23:59,8639,Gulume CHALA,11-Sep-92,ETH,4,,Shanghai (CHN),1174,0.863888889,2017.863889
2017,1-Jan,20-Jan-17,Marathon,37,2:24:04,8644,Tadelech BEKELE,11-Apr-91,ETH,4,,Dubai (UAE),1173,0.052777778,2017.052778
2017,1-Jan,7-May-17,Marathon,37,2:24:04,8644,Hirut TIBEBU,13-Dec-94,ETH,4,,Praha (CZE),1173,0.35,2017.35
2017,1-Jan,9-Apr-17,Marathon,39,2:24:18,8658,Meskerem ASSEFA,3-Oct-91,ETH,1,,Rotterdam (NED),1171,0.272222222,2017.272222
2017,1-Jan,23-Apr-17,Marathon,40,2:24:20,8660,Nancy Jepkosgei KIPROP,7-Jul-79,KEN,1,,Wien (AUT),1171,0.311111111,2017.311111
2017,1-Jan,29-Jan-17,Marathon,41,2:24:22,8662,Risa SHIGETOMO,29-Aug-87,JPN,1,,Osaka (JPN),1170,0.077777778,2017.077778
2017,1-Jan,23-Apr-17,Marathon,42,2:24:25,8665,Rebeca Kangogo CHESIR,4-Dec-92,KEN,2,,Wien (AUT),1170,0.311111111,2017.311111
2017,1-Jan,9-Apr-17,Marathon,43,2:24:27,8667,Eunice Chebichii CHUMBA,23-May-93,BRN,2,,Rotterdam (NED),1169,0.272222222,2017.272222
2017,1-Jan,29-Oct-17,Marathon,44,2:24:30,8670,Yebrgual MELESE,18-Apr-90,ETH,2,,Frankfurt (GER),1169,0.827777778,2017.827778
2017,1-Jan,29-Oct-17,Marathon,45,2:24:38,8678,Meskerem ASSEFA,3-Oct-91,ETH,3,,Frankfurt (GER),1168,0.827777778,2017.827778
2017,1-Jan,8-Oct-17,Marathon,46,2:24:44,8684,Madaí PÉREZ,2-Feb-80,MEX,4,,"Chicago, IL (USA)",1167,0.769444444,2017.769444
2017,1-Jan,15-Oct-17,Marathon,47,2:24:51,8691,Gladys CHESIR,20-Feb-93,KEN,2,,Amsterdam (NED),1166,0.788888889,2017.788889
2017,1-Jan,7-May-17,Marathon,48,2:25:01,8701,Letebrhan Haylay GEBRESLASEA,29-Nov-90,ETH,1,,Dongying (CHN),1164,0.35,2017.35
